;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Hurst Exponent;Sample Rate
1089;Actor_19;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-19.wav;89025;4.037414965986395;0.7568098;22050.0
1090;Actor_19;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-19.wav;101532;4.6046258503401365;0.7317661;22050.0
1091;Actor_19;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-19.wav;94910;4.304308390022676;0.7493128;22050.0
1092;Actor_19;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-19.wav;80195;3.6369614512471657;0.727545;22050.0
1093;Actor_19;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-19.wav;81667;3.703718820861678;0.80922985;22050.0
1094;Actor_19;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-19.wav;72103;3.2699773242630386;0.803803;22050.0
1095;Actor_19;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-19.wav;72839;3.3033560090702947;0.7980264;22050.0
1096;Actor_19;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-19.wav;83139;3.7704761904761903;0.7523738;22050.0
1097;Actor_19;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-19.wav;83874;3.803809523809524;0.6619543;22050.0
1098;Actor_19;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-19.wav;97117;4.404399092970522;0.75829697;22050.0
1099;Actor_19;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-19.wav;88289;4.004036281179138;0.71554995;22050.0
1100;Actor_19;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-19.wav;75781;3.436780045351474;0.8435522;22050.0
1101;Actor_19;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-19.wav;80931;3.670340136054422;0.81734365;22050.0
1102;Actor_19;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-19.wav;69895;3.1698412698412697;0.806015;22050.0
1103;Actor_19;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-19.wav;80931;3.670340136054422;0.78400725;22050.0
1104;Actor_19;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-19.wav;88289;4.004036281179138;0.8180817;22050.0
1105;Actor_19;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-19.wav;81667;3.703718820861678;0.78144705;22050.0
1106;Actor_19;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-19.wav;75046;3.4034467120181406;0.7448379;22050.0
1107;Actor_19;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-19.wav;82403;3.737097505668934;0.7977377;22050.0
1108;Actor_19;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-19.wav;83139;3.7704761904761903;0.78495026;22050.0
1109;Actor_19;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-19.wav;81667;3.703718820861678;0.817022;22050.0
1110;Actor_19;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-19.wav;72839;3.3033560090702947;0.7914702;22050.0
1111;Actor_19;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-19.wav;78724;3.570249433106576;0.7439289;22050.0
1112;Actor_19;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-19.wav;87553;3.970657596371882;0.80283886;22050.0
1113;Actor_19;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-19.wav;105946;4.804807256235828;0.8013499;22050.0
1114;Actor_19;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-19.wav;95646;4.337687074829932;0.60485065;22050.0
1115;Actor_19;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-19.wav;90496;4.104126984126984;0.7700082;22050.0
1116;Actor_19;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-19.wav;81667;3.703718820861678;0.7281946;22050.0
1117;Actor_19;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-19.wav;77253;3.5035374149659866;0.83533657;22050.0
1118;Actor_19;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-19.wav;83139;3.7704761904761903;0.7294237;22050.0
1119;Actor_19;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-19.wav;77989;3.5369160997732427;0.7929812;22050.0
1120;Actor_19;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-19.wav;84610;3.83718820861678;0.65393394;22050.0
1121;Actor_19;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-19.wav;96382;4.3710657596371885;0.74156505;22050.0
1122;Actor_19;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-19.wav;78724;3.570249433106576;0.87108046;22050.0
1123;Actor_19;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-19.wav;89024;4.037369614512472;0.8513089;22050.0
1124;Actor_19;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-19.wav;94911;4.304353741496598;0.64509267;22050.0
1125;Actor_19;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-19.wav;106682;4.838185941043084;0.7138328;22050.0
1126;Actor_19;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-19.wav;91967;4.170839002267574;0.7438402;22050.0
1127;Actor_19;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-19.wav;86817;3.937278911564626;0.6549181;22050.0
1128;Actor_19;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-19.wav;105947;4.80485260770975;0.73381776;22050.0
1129;Actor_19;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-19.wav;116247;5.271972789115647;0.661641;22050.0
1130;Actor_19;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-19.wav;108153;4.904897959183674;0.7447711;22050.0
1131;Actor_19;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-19.wav;108889;4.93827664399093;0.7509513;22050.0
1132;Actor_19;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-19.wav;82403;3.737097505668934;0.75548923;22050.0
1133;Actor_19;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-19.wav;77988;3.53687074829932;0.7317146;22050.0
1134;Actor_19;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-19.wav;90496;4.104126984126984;0.7372778;22050.0
1135;Actor_19;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-19.wav;67688;3.069750566893424;0.8775699;22050.0
1136;Actor_19;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-19.wav;90496;4.104126984126984;0.73224205;22050.0
1137;Actor_19;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-19.wav;102268;4.638004535147393;0.70817;22050.0
1138;Actor_19;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-19.wav;71367;3.2365986394557824;0.7899159;22050.0
1139;Actor_19;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-19.wav;72103;3.2699773242630386;0.8248497;22050.0
1140;Actor_20;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-20.wav;76517;3.47015873015873;0.40998444;22050.0
1141;Actor_20;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-20.wav;78724;3.570249433106576;0.3750194;22050.0
1142;Actor_20;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-20.wav;75781;3.436780045351474;0.4392925;22050.0
1143;Actor_20;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-20.wav;77989;3.5369160997732427;0.37027332;22050.0
1144;Actor_20;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-20.wav;80195;3.6369614512471657;0.35552114;22050.0
1145;Actor_20;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-20.wav;78724;3.570249433106576;0.35329294;22050.0
1146;Actor_20;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-20.wav;73574;3.336689342403628;0.42462996;22050.0
1147;Actor_20;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-20.wav;77253;3.5035374149659866;0.39898068;22050.0
1148;Actor_20;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-20.wav;85346;3.870566893424036;0.37896526;22050.0
1149;Actor_20;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-20.wav;89761;4.070793650793651;0.36636654;22050.0
1150;Actor_20;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-20.wav;80195;3.6369614512471657;0.41560623;22050.0
1151;Actor_20;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-20.wav;80196;3.637006802721088;0.35221505;22050.0
1152;Actor_20;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-20.wav;77989;3.5369160997732427;0.38222033;22050.0
1153;Actor_20;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-20.wav;81667;3.703718820861678;0.3121909;22050.0
1154;Actor_20;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-20.wav;76517;3.47015873015873;0.38461608;22050.0
1155;Actor_20;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-20.wav;75045;3.4034013605442177;0.34782365;22050.0
1156;Actor_20;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-20.wav;80931;3.670340136054422;0.32892904;22050.0
1157;Actor_20;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-20.wav;94910;4.304308390022676;0.2922176;22050.0
1158;Actor_20;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-20.wav;78725;3.570294784580499;0.6122318;22050.0
1159;Actor_20;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-20.wav;81667;3.703718820861678;0.39144427;22050.0
1160;Actor_20;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-20.wav;79460;3.603628117913832;0.34023088;22050.0
1161;Actor_20;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-20.wav;77253;3.5035374149659866;0.40504503;22050.0
1162;Actor_20;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-20.wav;76517;3.47015873015873;0.44315204;22050.0
1163;Actor_20;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-20.wav;74310;3.3700680272108845;0.39112198;22050.0
1164;Actor_20;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-20.wav;83139;3.7704761904761903;0.34130767;22050.0
1165;Actor_20;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-20.wav;93439;4.237596371882086;0.3298005;22050.0
1166;Actor_20;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-20.wav;83875;3.803854875283447;0.3397152;22050.0
1167;Actor_20;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-20.wav;87553;3.970657596371882;0.30066907;22050.0
1168;Actor_20;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-20.wav;71367;3.2365986394557824;0.39161035;22050.0
1169;Actor_20;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-20.wav;82403;3.737097505668934;0.3647004;22050.0
1170;Actor_20;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-20.wav;80931;3.670340136054422;0.36475086;22050.0
1171;Actor_20;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-20.wav;83874;3.803809523809524;0.34863907;22050.0
1172;Actor_20;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-20.wav;91232;4.13750566893424;0.46654862;22050.0
1173;Actor_20;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-20.wav;89760;4.070748299319728;0.5439956;22050.0
1174;Actor_20;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-20.wav;97118;4.404444444444445;0.42569664;22050.0
1175;Actor_20;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-20.wav;77988;3.53687074829932;0.47795832;22050.0
1176;Actor_20;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-20.wav;83875;3.803854875283447;0.38803142;22050.0
1177;Actor_20;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-20.wav;96382;4.3710657596371885;0.3802999;22050.0
1178;Actor_20;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-20.wav;86817;3.937278911564626;0.36971337;22050.0
1179;Actor_20;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-20.wav;72838;3.303310657596372;0.3594898;22050.0
1180;Actor_20;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-20.wav;93439;4.237596371882086;0.5998112;22050.0
1181;Actor_20;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-20.wav;91967;4.170839002267574;0.5149764;22050.0
1182;Actor_20;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-20.wav;85346;3.870566893424036;0.5324457;22050.0
1183;Actor_20;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-20.wav;86082;3.903945578231293;0.48371658;22050.0
1184;Actor_20;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-20.wav;85345;3.870521541950113;0.35373974;22050.0
1185;Actor_20;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-20.wav;82403;3.737097505668934;0.44658774;22050.0
1186;Actor_20;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-20.wav;80195;3.6369614512471657;0.37288532;22050.0
1187;Actor_20;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-20.wav;84610;3.83718820861678;0.35295495;22050.0
1188;Actor_20;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-20.wav;90496;4.104126984126984;0.36898682;22050.0
1189;Actor_20;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-20.wav;90496;4.104126984126984;0.38029087;22050.0
1190;Actor_20;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-20.wav;104475;4.738095238095238;0.30721593;22050.0
1191;Actor_20;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-20.wav;85345;3.870521541950113;0.2972889;22050.0
1192;Actor_20;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-20.wav;71367;3.2365986394557824;0.35452506;22050.0
1193;Actor_20;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-20.wav;78725;3.570294784580499;0.36804044;22050.0
1194;Actor_20;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-20.wav;69160;3.1365079365079365;0.37309107;22050.0
1195;Actor_20;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-20.wav;70631;3.2032199546485263;0.4174215;22050.0
1196;Actor_20;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-20.wav;82403;3.737097505668934;0.2900643;22050.0
1197;Actor_20;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-20.wav;71367;3.2365986394557824;0.36587226;22050.0
1198;Actor_20;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-20.wav;77988;3.53687074829932;0.32153413;22050.0
1199;Actor_20;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-20.wav;75781;3.436780045351474;0.33299777;22050.0
1200;Actor_21;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-21.wav;84610;3.83718820861678;0.690628;22050.0
1201;Actor_21;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-21.wav;87553;3.970657596371882;0.7143997;22050.0
1202;Actor_21;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-21.wav;79460;3.603628117913832;0.6983153;22050.0
1203;Actor_21;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-21.wav;80931;3.670340136054422;0.6877524;22050.0
1204;Actor_21;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-21.wav;89025;4.037414965986395;0.71459377;22050.0
1205;Actor_21;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-21.wav;88289;4.004036281179138;0.6617187;22050.0
1206;Actor_21;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-21.wav;83875;3.803854875283447;0.7863004;22050.0
1207;Actor_21;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-21.wav;89760;4.070748299319728;0.7404429;22050.0
1208;Actor_21;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-21.wav;88289;4.004036281179138;0.7264237;22050.0
1209;Actor_21;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-21.wav;91967;4.170839002267574;0.59871596;22050.0
1210;Actor_21;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-21.wav;91232;4.13750566893424;0.65117925;22050.0
1211;Actor_21;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-21.wav;87553;3.970657596371882;0.6389148;22050.0
1212;Actor_21;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-21.wav;84610;3.83718820861678;0.6580659;22050.0
1213;Actor_21;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-21.wav;83874;3.803809523809524;0.6817581;22050.0
1214;Actor_21;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-21.wav;81667;3.703718820861678;0.6565433;22050.0
1215;Actor_21;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-21.wav;84610;3.83718820861678;0.596269;22050.0
1216;Actor_21;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-21.wav;83874;3.803809523809524;0.5806306;22050.0
1217;Actor_21;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-21.wav;86817;3.937278911564626;0.6116907;22050.0
1218;Actor_21;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-21.wav;80931;3.670340136054422;0.59839326;22050.0
1219;Actor_21;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-21.wav;83874;3.803809523809524;0.58620787;22050.0
1220;Actor_21;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-21.wav;94910;4.304308390022676;0.62000674;22050.0
1221;Actor_21;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-21.wav;101532;4.6046258503401365;0.6377299;22050.0
1222;Actor_21;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-21.wav;89761;4.070793650793651;0.6528667;22050.0
1223;Actor_21;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-21.wav;92703;4.20421768707483;0.68547815;22050.0
1224;Actor_21;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-21.wav;91967;4.170839002267574;0.55945665;22050.0
1225;Actor_21;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-21.wav;94174;4.270929705215419;0.5454;22050.0
1226;Actor_21;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-21.wav;94175;4.270975056689342;0.60758877;22050.0
1227;Actor_21;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-21.wav;91232;4.13750566893424;0.6334584;22050.0
1228;Actor_21;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-21.wav;91232;4.13750566893424;0.5764706;22050.0
1229;Actor_21;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-21.wav;88289;4.004036281179138;0.6275635;22050.0
1230;Actor_21;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-21.wav;89760;4.070748299319728;0.5998456;22050.0
1231;Actor_21;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-21.wav;86817;3.937278911564626;0.59342194;22050.0
1232;Actor_21;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-21.wav;96382;4.3710657596371885;0.46045768;22050.0
1233;Actor_21;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-21.wav;98589;4.471156462585034;0.5098403;22050.0
1234;Actor_21;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-21.wav;90496;4.104126984126984;0.5224374;22050.0
1235;Actor_21;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-21.wav;93439;4.237596371882086;0.5333127;22050.0
1236;Actor_21;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-21.wav;80931;3.670340136054422;0.6379731;22050.0
1237;Actor_21;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-21.wav;83138;3.7704308390022674;0.617288;22050.0
1238;Actor_21;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-21.wav;87553;3.970657596371882;0.69341046;22050.0
1239;Actor_21;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-21.wav;89760;4.070748299319728;0.6145096;22050.0
1240;Actor_21;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-21.wav;87553;3.970657596371882;0.59768605;22050.0
1241;Actor_21;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-21.wav;84610;3.83718820861678;0.5547803;22050.0
1242;Actor_21;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-21.wav;83139;3.7704761904761903;0.6114949;22050.0
1243;Actor_21;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-21.wav;80195;3.6369614512471657;0.60469294;22050.0
1244;Actor_21;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-21.wav;83874;3.803809523809524;0.6270379;22050.0
1245;Actor_21;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-21.wav;89761;4.070793650793651;0.6768873;22050.0
1246;Actor_21;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-21.wav;80196;3.637006802721088;0.6438586;22050.0
1247;Actor_21;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-21.wav;79460;3.603628117913832;0.680001;22050.0
1248;Actor_21;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-21.wav;89760;4.070748299319728;0.7006491;22050.0
1249;Actor_21;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-21.wav;89024;4.037369614512472;0.69855785;22050.0
1250;Actor_21;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-21.wav;91967;4.170839002267574;0.67825466;22050.0
1251;Actor_21;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-21.wav;87553;3.970657596371882;0.74988264;22050.0
1252;Actor_21;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-21.wav;77253;3.5035374149659866;0.5746247;22050.0
1253;Actor_21;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-21.wav;76517;3.47015873015873;0.66196036;22050.0
1254;Actor_21;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-21.wav;76517;3.47015873015873;0.627263;22050.0
1255;Actor_21;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-21.wav;78724;3.570249433106576;0.626437;22050.0
1256;Actor_21;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-21.wav;80195;3.6369614512471657;0.66336817;22050.0
1257;Actor_21;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-21.wav;80196;3.637006802721088;0.5374927;22050.0
1258;Actor_21;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-21.wav;76517;3.47015873015873;0.5913338;22050.0
1259;Actor_21;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-21.wav;77989;3.5369160997732427;0.64159006;22050.0
1260;Actor_22;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-22.wav;80196;3.637006802721088;0.58674175;22050.0
1261;Actor_22;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-22.wav;75781;3.436780045351474;0.56439203;22050.0
1262;Actor_22;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-22.wav;79460;3.603628117913832;0.5676816;22050.0
1263;Actor_22;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-22.wav;77988;3.53687074829932;0.59534794;22050.0
1264;Actor_22;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-22.wav;77988;3.53687074829932;0.6057701;22050.0
1265;Actor_22;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-22.wav;78724;3.570249433106576;0.5724869;22050.0
1266;Actor_22;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-22.wav;78724;3.570249433106576;0.5795591;22050.0
1267;Actor_22;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-22.wav;77989;3.5369160997732427;0.5887947;22050.0
1268;Actor_22;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-22.wav;81667;3.703718820861678;0.58544284;22050.0
1269;Actor_22;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-22.wav;84610;3.83718820861678;0.5977509;22050.0
1270;Actor_22;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-22.wav;80195;3.6369614512471657;0.5477333;22050.0
1271;Actor_22;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-22.wav;83139;3.7704761904761903;0.506627;22050.0
1272;Actor_22;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-22.wav;77989;3.5369160997732427;0.49689585;22050.0
1273;Actor_22;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-22.wav;75781;3.436780045351474;0.5175711;22050.0
1274;Actor_22;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-22.wav;77253;3.5035374149659866;0.57482135;22050.0
1275;Actor_22;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-22.wav;77253;3.5035374149659866;0.59702456;22050.0
1276;Actor_22;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-22.wav;82403;3.737097505668934;0.48554033;22050.0
1277;Actor_22;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-22.wav;84610;3.83718820861678;0.48511827;22050.0
1278;Actor_22;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-22.wav;80931;3.670340136054422;0.5174141;22050.0
