;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration;Sample Entropy;Sample Rate
1091;Actor_19;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-19.wav;94910;4.304308390022676;0.0050387788;9999.98
1092;Actor_19;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-19.wav;80195;3.6369614512471657;0.007315854;9999.831
1093;Actor_19;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-19.wav;81667;3.703718820861678;0.005112905;9999.949
1094;Actor_19;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-19.wav;72103;3.2699773242630386;0.0041088504;9999.764
1095;Actor_19;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-19.wav;72839;3.3033560090702947;0.0037559343;9999.83
1096;Actor_19;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-19.wav;83139;3.7704761904761903;0.003688548;9999.798
1097;Actor_19;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-19.wav;83874;3.803809523809524;0.0045266896;9999.975
1098;Actor_19;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-19.wav;97117;4.404399092970522;0.0043847016;10000.002
1099;Actor_19;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-19.wav;88289;4.004036281179138;0.0034536324;9999.909
1100;Actor_19;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-19.wav;75781;3.436780045351474;0.004346446;9999.768
1101;Actor_19;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-19.wav;80931;3.670340136054422;0.0036514571;9999.891
1102;Actor_19;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-19.wav;69895;3.1698412698412697;0.003343105;9999.87
1103;Actor_19;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-19.wav;80931;3.670340136054422;0.004879414;9999.891
1104;Actor_19;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-19.wav;88289;4.004036281179138;0.0068657715;9999.909
1105;Actor_19;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-19.wav;81667;3.703718820861678;0.0077799005;9999.949
1106;Actor_19;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-19.wav;75046;3.4034467120181406;0.0032315555;9999.862
1107;Actor_19;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-19.wav;82403;3.737097505668934;0.008370247;10000.007
1108;Actor_19;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-19.wav;83139;3.7704761904761903;0.005597962;9999.798
1109;Actor_19;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-19.wav;81667;3.703718820861678;0.0067181713;9999.949
1110;Actor_19;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-19.wav;72839;3.3033560090702947;0.0073691746;9999.83
1111;Actor_19;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-19.wav;78724;3.570249433106576;0.0045397202;9999.861
1112;Actor_19;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-19.wav;87553;3.970657596371882;0.0054350467;9999.8545
1113;Actor_19;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-19.wav;105946;4.804807256235828;0.0056189364;9999.985
1114;Actor_19;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-19.wav;95646;4.337687074829932;0.0066494537;9999.799
1115;Actor_19;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-19.wav;90496;4.104126984126984;0.005060048;9999.935
1116;Actor_19;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-19.wav;81667;3.703718820861678;0.0027345244;9999.949
1117;Actor_19;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-19.wav;77253;3.5035374149659866;0.00708135;9999.894
1118;Actor_19;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-19.wav;83139;3.7704761904761903;0.0045846174;9999.798
1119;Actor_19;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-19.wav;77989;3.5369160997732427;0.0036951625;9999.954
1120;Actor_19;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-19.wav;84610;3.83718820861678;0.003278154;10000.03
1121;Actor_19;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-19.wav;96382;4.3710657596371885;0.004371474;9999.85
1122;Actor_19;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-19.wav;78724;3.570249433106576;0.0016414118;9999.861
1123;Actor_19;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-19.wav;89024;4.037369614512472;0.004945947;9999.827
1124;Actor_19;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-19.wav;94911;4.304353741496598;0.011820379;9999.875
1125;Actor_19;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-19.wav;106682;4.838185941043084;0.006716585;9999.822
1126;Actor_19;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-19.wav;91967;4.170839002267574;0.008617114;9999.906
1127;Actor_19;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-19.wav;86817;3.937278911564626;0.0034827278;9999.8
1128;Actor_19;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-19.wav;105947;4.80485260770975;0.010623811;9999.891
1129;Actor_19;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-19.wav;116247;5.271972789115647;0.0125849405;9999.862
1130;Actor_19;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-19.wav;108153;4.904897959183674;0.003386339;10000.004
1131;Actor_19;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-19.wav;108889;4.93827664399093;0.0046708426;9999.845
1132;Actor_19;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-19.wav;82403;3.737097505668934;0.0045466977;10000.007
1133;Actor_19;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-19.wav;77988;3.53687074829932;0.0047823484;9999.8
1134;Actor_19;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-19.wav;90496;4.104126984126984;0.0066159135;9999.935
1135;Actor_19;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-19.wav;67688;3.069750566893424;0.00077056745;9999.835
1136;Actor_19;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-19.wav;90496;4.104126984126984;0.006580502;9999.935
1137;Actor_19;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-19.wav;102268;4.638004535147393;0.009267517;9999.99
1138;Actor_19;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-19.wav;71367;3.2365986394557824;0.005556786;10000.004
1139;Actor_19;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-19.wav;72103;3.2699773242630386;0.0014828654;9999.764
1140;Actor_20;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-20.wav;76517;3.47015873015873;0.0060007996;9999.831
1141;Actor_20;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-20.wav;78724;3.570249433106576;0.0038952993;9999.861
1142;Actor_20;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-20.wav;75781;3.436780045351474;0.0026370296;9999.768
1143;Actor_20;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-20.wav;77989;3.5369160997732427;0.0029318444;9999.954
1144;Actor_20;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-20.wav;80195;3.6369614512471657;0.0028729653;9999.831
1145;Actor_20;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-20.wav;78724;3.570249433106576;0.003444788;9999.861
1146;Actor_20;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-20.wav;73574;3.336689342403628;0.0028481008;10000.032
1147;Actor_20;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-20.wav;77253;3.5035374149659866;0.001204797;9999.894
1148;Actor_20;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-20.wav;85346;3.870566893424036;0.005051547;9999.827
1149;Actor_20;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-20.wav;89761;4.070793650793651;0.007521402;10000.016
1150;Actor_20;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-20.wav;80195;3.6369614512471657;0.003262042;9999.831
1151;Actor_20;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-20.wav;80196;3.637006802721088;0.0029629464;9999.981
1152;Actor_20;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-20.wav;77989;3.5369160997732427;0.0030971232;9999.954
1153;Actor_20;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-20.wav;81667;3.703718820861678;0.002861006;9999.949
1154;Actor_20;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-20.wav;76517;3.47015873015873;0.0027099908;9999.831
1155;Actor_20;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-20.wav;75045;3.4034013605442177;0.0017729676;9999.996
1156;Actor_20;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-20.wav;80931;3.670340136054422;0.004480067;9999.891
1157;Actor_20;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-20.wav;94910;4.304308390022676;0.008576404;9999.98
1158;Actor_20;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-20.wav;78725;3.570294784580499;0.003038931;10000.015
1159;Actor_20;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-20.wav;81667;3.703718820861678;0.0063391994;9999.949
1160;Actor_20;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-20.wav;79460;3.603628117913832;0.010570293;9999.922
1161;Actor_20;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-20.wav;77253;3.5035374149659866;0.0046146866;9999.894
1162;Actor_20;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-20.wav;76517;3.47015873015873;0.0036639979;9999.831
1163;Actor_20;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-20.wav;74310;3.3700680272108845;0.0031207434;9999.798
1164;Actor_20;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-20.wav;83139;3.7704761904761903;0.009179233;9999.798
1165;Actor_20;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-20.wav;93439;4.237596371882086;0.0067332555;10000.009
1166;Actor_20;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-20.wav;83875;3.803854875283447;0.0056263157;9999.855
1167;Actor_20;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-20.wav;87553;3.970657596371882;0.007266138;9999.8545
1168;Actor_20;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-20.wav;71367;3.2365986394557824;0.002993715;10000.004
1169;Actor_20;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-20.wav;82403;3.737097505668934;0.0039121388;10000.007
1170;Actor_20;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-20.wav;80931;3.670340136054422;0.0015978743;9999.891
1171;Actor_20;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-20.wav;83874;3.803809523809524;0.011206156;9999.975
1172;Actor_20;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-20.wav;91232;4.13750566893424;0.005863836;9999.986
1173;Actor_20;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-20.wav;89760;4.070748299319728;0.004723977;9999.882
1174;Actor_20;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-20.wav;97118;4.404444444444445;0.010316187;9999.899
1175;Actor_20;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-20.wav;77988;3.53687074829932;0.0042890743;9999.8
1176;Actor_20;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-20.wav;83875;3.803854875283447;0.0045939893;9999.855
1177;Actor_20;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-20.wav;96382;4.3710657596371885;0.003235131;9999.85
1178;Actor_20;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-20.wav;86817;3.937278911564626;0.0026103307;9999.8
1179;Actor_20;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-20.wav;72838;3.303310657596372;0.0048012664;9999.968
1180;Actor_20;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-20.wav;93439;4.237596371882086;0.005753508;10000.009
1181;Actor_20;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-20.wav;91967;4.170839002267574;0.012534714;9999.906
1182;Actor_20;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-20.wav;85346;3.870566893424036;0.0035484266;9999.827
1183;Actor_20;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-20.wav;86082;3.903945578231293;0.005166899;9999.883
1184;Actor_20;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-20.wav;85345;3.870521541950113;0.0038167078;9999.944
1185;Actor_20;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-20.wav;82403;3.737097505668934;0.009810585;10000.007
1186;Actor_20;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-20.wav;80195;3.6369614512471657;0.0025326505;9999.831
1187;Actor_20;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-20.wav;84610;3.83718820861678;0.003625674;10000.03
1188;Actor_20;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-20.wav;90496;4.104126984126984;0.0024772394;9999.935
1189;Actor_20;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-20.wav;90496;4.104126984126984;0.0021529135;9999.935
1190;Actor_20;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-20.wav;104475;4.738095238095238;0.006025048;10000.01
1191;Actor_20;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-20.wav;85345;3.870521541950113;0.004006037;9999.944
1192;Actor_20;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-20.wav;71367;3.2365986394557824;0.0020783108;10000.004
1193;Actor_20;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-20.wav;78725;3.570294784580499;0.0017536429;10000.015
1194;Actor_20;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-20.wav;69160;3.1365079365079365;0.0016302834;9999.975
1195;Actor_20;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-20.wav;70631;3.2032199546485263;0.0016788321;9999.9375
1196;Actor_20;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-20.wav;82403;3.737097505668934;0.0021752713;10000.007
1197;Actor_20;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-20.wav;71367;3.2365986394557824;0.002010094;10000.004
1198;Actor_20;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-20.wav;77988;3.53687074829932;0.003969484;9999.8
1199;Actor_20;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-20.wav;75781;3.436780045351474;0.002209848;9999.768
1200;Actor_21;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-21.wav;84610;3.83718820861678;0.0057674185;10000.03
1201;Actor_21;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-21.wav;87553;3.970657596371882;0.0053474843;9999.8545
1202;Actor_21;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-21.wav;79460;3.603628117913832;0.004054098;9999.922
1203;Actor_21;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-21.wav;80931;3.670340136054422;0.003588007;9999.891
1204;Actor_21;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-21.wav;89025;4.037414965986395;0.008733654;9999.963
1205;Actor_21;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-21.wav;88289;4.004036281179138;0.009528146;9999.909
1206;Actor_21;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-21.wav;83875;3.803854875283447;0.004361273;9999.855
1207;Actor_21;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-21.wav;89760;4.070748299319728;0.00670375;9999.882
1208;Actor_21;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-21.wav;88289;4.004036281179138;0.010097054;9999.909
1209;Actor_21;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-21.wav;91967;4.170839002267574;0.011219456;9999.906
1210;Actor_21;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-21.wav;91232;4.13750566893424;0.0067924126;9999.986
1211;Actor_21;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-21.wav;87553;3.970657596371882;0.0063739903;9999.8545
1212;Actor_21;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-21.wav;84610;3.83718820861678;0.005235985;10000.03
1213;Actor_21;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-21.wav;83874;3.803809523809524;0.0056670057;9999.975
1214;Actor_21;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-21.wav;81667;3.703718820861678;0.0046774093;9999.949
1215;Actor_21;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-21.wav;84610;3.83718820861678;0.005564135;10000.03
1216;Actor_21;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-21.wav;83874;3.803809523809524;0.003961546;9999.975
1217;Actor_21;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-21.wav;86817;3.937278911564626;0.0026422248;9999.8
1218;Actor_21;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-21.wav;80931;3.670340136054422;0.0033040228;9999.891
1219;Actor_21;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-21.wav;83874;3.803809523809524;0.003077332;9999.975
1220;Actor_21;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-21.wav;94910;4.304308390022676;0.004410504;9999.98
1221;Actor_21;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-21.wav;101532;4.6046258503401365;0.006508609;9999.944
1222;Actor_21;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-21.wav;89761;4.070793650793651;0.006806332;10000.016
1223;Actor_21;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-21.wav;92703;4.20421768707483;0.004274303;9999.958
1224;Actor_21;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-21.wav;91967;4.170839002267574;0.00431316;9999.906
1225;Actor_21;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-21.wav;94174;4.270929705215419;0.0054342593;9999.931
1226;Actor_21;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-21.wav;94175;4.270975056689342;0.0029642677;9999.824
1227;Actor_21;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-21.wav;91232;4.13750566893424;0.0029808977;9999.986
1228;Actor_21;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-21.wav;91232;4.13750566893424;0.0041418993;9999.986
1229;Actor_21;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-21.wav;88289;4.004036281179138;0.0036790462;9999.909
1230;Actor_21;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-21.wav;89760;4.070748299319728;0.0031613547;9999.882
1231;Actor_21;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-21.wav;86817;3.937278911564626;0.0025136005;9999.8
1232;Actor_21;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-21.wav;96382;4.3710657596371885;0.004621103;9999.85
1233;Actor_21;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-21.wav;98589;4.471156462585034;0.00444799;9999.874
1234;Actor_21;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-21.wav;90496;4.104126984126984;0.0031798624;9999.935
1235;Actor_21;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-21.wav;93439;4.237596371882086;0.0033840851;10000.009
1236;Actor_21;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-21.wav;80931;3.670340136054422;0.0068331235;9999.891
1237;Actor_21;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-21.wav;83138;3.7704308390022674;0.0051649516;9999.918
1238;Actor_21;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-21.wav;87553;3.970657596371882;0.0042371503;9999.8545
1239;Actor_21;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-21.wav;89760;4.070748299319728;0.0028832536;9999.882
1240;Actor_21;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-21.wav;87553;3.970657596371882;0.0031793679;9999.8545
1241;Actor_21;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-21.wav;84610;3.83718820861678;0.003419234;10000.03
1242;Actor_21;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-21.wav;83139;3.7704761904761903;0.0038641314;9999.798
1243;Actor_21;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-21.wav;80195;3.6369614512471657;0.0025506942;9999.831
1244;Actor_21;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-21.wav;83874;3.803809523809524;0.004755731;9999.975
1245;Actor_21;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-21.wav;89761;4.070793650793651;0.003813417;10000.016
1246;Actor_21;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-21.wav;80196;3.637006802721088;0.003946352;9999.981
1247;Actor_21;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-21.wav;79460;3.603628117913832;0.003985811;9999.922
1248;Actor_21;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-21.wav;89760;4.070748299319728;0.005315221;9999.882
1249;Actor_21;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-21.wav;89024;4.037369614512472;0.0061555835;9999.827
1250;Actor_21;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-21.wav;91967;4.170839002267574;0.004375437;9999.906
1251;Actor_21;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-21.wav;87553;3.970657596371882;0.004322496;9999.8545
1252;Actor_21;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-21.wav;77253;3.5035374149659866;0.0031557817;9999.894
1253;Actor_21;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-21.wav;76517;3.47015873015873;0.003889211;9999.831
1254;Actor_21;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-21.wav;76517;3.47015873015873;0.0036913767;9999.831
1255;Actor_21;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-21.wav;78724;3.570249433106576;0.0033865848;9999.861
1256;Actor_21;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-21.wav;80195;3.6369614512471657;0.0036842774;9999.831
1257;Actor_21;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-21.wav;80196;3.637006802721088;0.0035263298;9999.981
1258;Actor_21;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-21.wav;76517;3.47015873015873;0.002934834;9999.831
1259;Actor_21;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-21.wav;77989;3.5369160997732427;0.002450349;9999.954
1260;Actor_22;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-22.wav;80196;3.637006802721088;0.0039274427;9999.981
1261;Actor_22;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-22.wav;75781;3.436780045351474;0.0030292822;9999.768
1262;Actor_22;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-22.wav;79460;3.603628117913832;0.0031333566;9999.922
1263;Actor_22;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-22.wav;77988;3.53687074829932;0.003130979;9999.8
1264;Actor_22;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-22.wav;77988;3.53687074829932;0.0044509307;9999.8
1265;Actor_22;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-22.wav;78724;3.570249433106576;0.0060281674;9999.861
1266;Actor_22;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-22.wav;78724;3.570249433106576;0.0040017217;9999.861
1267;Actor_22;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-22.wav;77989;3.5369160997732427;0.0058751595;9999.954
1268;Actor_22;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-22.wav;81667;3.703718820861678;0.0039660623;9999.949
1269;Actor_22;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-22.wav;84610;3.83718820861678;0.0037948978;10000.03
1270;Actor_22;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-22.wav;80195;3.6369614512471657;0.0069070924;9999.831
1271;Actor_22;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-22.wav;83139;3.7704761904761903;0.0036174275;9999.798
1272;Actor_22;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-22.wav;77989;3.5369160997732427;0.004690161;9999.954
1273;Actor_22;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-22.wav;75781;3.436780045351474;0.0024217616;9999.768
1274;Actor_22;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-22.wav;77253;3.5035374149659866;0.0028318644;9999.894
1275;Actor_22;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-22.wav;77253;3.5035374149659866;0.0033530078;9999.894
1276;Actor_22;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-22.wav;82403;3.737097505668934;0.00407891;10000.007
1277;Actor_22;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-22.wav;84610;3.83718820861678;0.0029457812;10000.03
1278;Actor_22;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-22.wav;80931;3.670340136054422;0.0024483947;9999.891
1279;Actor_22;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-22.wav;86817;3.937278911564626;0.00321134;9999.8
