;Actor;Sex;Emotion;Intensity;Statement;Reps;File;No. Samples;Duration
681;Actor_12;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-12.wav;79460;3.603628117913832
682;Actor_12;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-12.wav;80931;3.670340136054422
683;Actor_12;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-12.wav;78724;3.570249433106576
684;Actor_12;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-12.wav;85345;3.8705215419501133
685;Actor_12;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-12.wav;83139;3.7704761904761903
686;Actor_12;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-12.wav;83874;3.803809523809524
687;Actor_12;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-12.wav;85346;3.8705668934240363
688;Actor_12;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-12.wav;94175;4.270975056689342
689;Actor_12;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-12.wav;87553;3.970657596371882
690;Actor_12;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-12.wav;82403;3.737097505668934
691;Actor_12;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-12.wav;91231;4.1374603174603175
692;Actor_12;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-12.wav;80195;3.6369614512471657
693;Actor_12;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-12.wav;80931;3.670340136054422
694;Actor_12;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-12.wav;83875;3.803854875283447
695;Actor_12;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-12.wav;84610;3.83718820861678
696;Actor_12;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-12.wav;75046;3.4034467120181406
697;Actor_12;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-12.wav;77253;3.5035374149659866
698;Actor_12;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-12.wav;74309;3.3700226757369616
699;Actor_12;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-12.wav;70631;3.2032199546485263
700;Actor_12;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-12.wav;82403;3.737097505668934
701;Actor_12;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-12.wav;81667;3.703718820861678
702;Actor_12;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-12.wav;76517;3.47015873015873
703;Actor_12;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-12.wav;80931;3.670340136054422
704;Actor_12;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-12.wav;82403;3.737097505668934
705;Actor_12;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-12.wav;81667;3.703718820861678
706;Actor_12;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-12.wav;79460;3.603628117913832
707;Actor_12;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-12.wav;81667;3.703718820861678
708;Actor_12;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-12.wav;87553;3.970657596371882
709;Actor_12;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-12.wav;100060;4.537868480725623
710;Actor_12;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-12.wav;92703;4.20421768707483
711;Actor_12;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-12.wav;87553;3.970657596371882
712;Actor_12;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-12.wav;77989;3.5369160997732427
713;Actor_12;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-12.wav;80195;3.6369614512471657
714;Actor_12;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-12.wav;77253;3.5035374149659866
715;Actor_12;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-12.wav;79460;3.603628117913832
716;Actor_12;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-12.wav;81667;3.703718820861678
717;Actor_12;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-12.wav;82403;3.737097505668934
718;Actor_12;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-12.wav;82403;3.737097505668934
719;Actor_12;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-12.wav;80931;3.670340136054422
720;Actor_13;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-13.wav;69895;3.1698412698412697
721;Actor_13;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-13.wav;70631;3.2032199546485263
722;Actor_13;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-13.wav;67688;3.069750566893424
723;Actor_13;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-13.wav;69159;3.1364625850340135
724;Actor_13;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-13.wav;72838;3.3033106575963718
725;Actor_13;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-13.wav;69895;3.1698412698412697
726;Actor_13;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-13.wav;69159;3.1364625850340135
727;Actor_13;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-13.wav;64745;2.936281179138322
728;Actor_13;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-13.wav;69160;3.1365079365079365
729;Actor_13;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-13.wav;70631;3.2032199546485263
730;Actor_13;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-13.wav;66217;3.0030385487528344
731;Actor_13;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-13.wav;66952;3.0363718820861676
732;Actor_13;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-13.wav;71367;3.2365986394557824
733;Actor_13;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-13.wav;70631;3.2032199546485263
734;Actor_13;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-13.wav;69160;3.1365079365079365
735;Actor_13;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-13.wav;70631;3.2032199546485263
736;Actor_13;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-13.wav;75781;3.436780045351474
737;Actor_13;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-13.wav;79460;3.603628117913832
738;Actor_13;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-13.wav;74309;3.3700226757369616
739;Actor_13;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-13.wav;73574;3.336689342403628
740;Actor_13;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-13.wav;78724;3.570249433106576
741;Actor_13;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-13.wav;77988;3.53687074829932
742;Actor_13;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-13.wav;75781;3.436780045351474
743;Actor_13;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-13.wav;74310;3.3700680272108845
744;Actor_13;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-13.wav;73574;3.336689342403628
745;Actor_13;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-13.wav;72838;3.3033106575963718
746;Actor_13;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-13.wav;75781;3.436780045351474
747;Actor_13;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-13.wav;70631;3.2032199546485263
748;Actor_13;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-13.wav;75781;3.436780045351474
749;Actor_13;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-13.wav;77988;3.53687074829932
750;Actor_13;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-13.wav;79460;3.603628117913832
751;Actor_13;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-13.wav;74309;3.3700226757369616
752;Actor_13;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-13.wav;80931;3.670340136054422
753;Actor_13;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-13.wav;94175;4.270975056689342
754;Actor_13;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-13.wav;78724;3.570249433106576
755;Actor_13;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-13.wav;91967;4.170839002267574
756;Actor_13;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-13.wav;69160;3.1365079365079365
757;Actor_13;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-13.wav;69895;3.1698412698412697
758;Actor_13;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-13.wav;70631;3.2032199546485263
759;Actor_13;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-13.wav;71367;3.2365986394557824
760;Actor_13;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-13.wav;74310;3.3700680272108845
761;Actor_13;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-13.wav;72103;3.2699773242630386
762;Actor_13;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-13.wav;77253;3.5035374149659866
763;Actor_13;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-13.wav;70631;3.2032199546485263
764;Actor_13;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-13.wav;69159;3.1364625850340135
765;Actor_13;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-13.wav;69895;3.1698412698412697
766;Actor_13;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-13.wav;72103;3.2699773242630386
767;Actor_13;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-13.wav;71367;3.2365986394557824
768;Actor_13;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-13.wav;75045;3.4034013605442177
769;Actor_13;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-13.wav;81667;3.703718820861678
770;Actor_13;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-13.wav;75045;3.4034013605442177
771;Actor_13;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-13.wav;75781;3.436780045351474
772;Actor_13;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-13.wav;75045;3.4034013605442177
773;Actor_13;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-13.wav;69159;3.1364625850340135
774;Actor_13;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-13.wav;69160;3.1365079365079365
775;Actor_13;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-13.wav;66953;3.0364172335600905
776;Actor_13;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-13.wav;73574;3.336689342403628
777;Actor_13;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-13.wav;72838;3.3033106575963718
778;Actor_13;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-13.wav;73574;3.336689342403628
779;Actor_13;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-13.wav;72838;3.3033106575963718
780;Actor_14;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-14.wav;76517;3.47015873015873
781;Actor_14;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-14.wav;73574;3.336689342403628
782;Actor_14;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-14.wav;76517;3.47015873015873
783;Actor_14;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-14.wav;78724;3.570249433106576
784;Actor_14;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-14.wav;82403;3.737097505668934
785;Actor_14;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-14.wav;78724;3.570249433106576
786;Actor_14;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-14.wav;75046;3.4034467120181406
787;Actor_14;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-14.wav;77253;3.5035374149659866
788;Actor_14;Woman;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-14.wav;85345;3.8705215419501133
789;Actor_14;Woman;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-14.wav;86081;3.9039002267573695
790;Actor_14;Woman;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-14.wav;82403;3.737097505668934
791;Actor_14;Woman;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-14.wav;83139;3.7704761904761903
792;Actor_14;Woman;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-14.wav;81667;3.703718820861678
793;Actor_14;Woman;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-14.wav;80931;3.670340136054422
794;Actor_14;Woman;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-14.wav;75045;3.4034013605442177
795;Actor_14;Woman;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-14.wav;76517;3.47015873015873
796;Actor_14;Woman;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-14.wav;83138;3.7704308390022674
797;Actor_14;Woman;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-14.wav;82403;3.737097505668934
798;Actor_14;Woman;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-14.wav;84610;3.83718820861678
799;Actor_14;Woman;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-14.wav;82403;3.737097505668934
800;Actor_14;Woman;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-14.wav;82403;3.737097505668934
801;Actor_14;Woman;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-14.wav;79460;3.603628117913832
802;Actor_14;Woman;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-14.wav;79460;3.603628117913832
803;Actor_14;Woman;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-14.wav;77989;3.5369160997732427
804;Actor_14;Woman;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-14.wav;85345;3.8705215419501133
805;Actor_14;Woman;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-14.wav;80931;3.670340136054422
806;Actor_14;Woman;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-14.wav;80931;3.670340136054422
807;Actor_14;Woman;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-14.wav;86082;3.9039455782312924
808;Actor_14;Woman;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-14.wav;79460;3.603628117913832
809;Actor_14;Woman;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-14.wav;81667;3.703718820861678
810;Actor_14;Woman;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-14.wav;82403;3.737097505668934
811;Actor_14;Woman;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-14.wav;86082;3.9039455782312924
812;Actor_14;Woman;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-14.wav;94175;4.270975056689342
813;Actor_14;Woman;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-14.wav;96382;4.3710657596371885
814;Actor_14;Woman;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-14.wav;91967;4.170839002267574
815;Actor_14;Woman;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-14.wav;97118;4.404444444444445
816;Actor_14;Woman;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-14.wav;74309;3.3700226757369616
817;Actor_14;Woman;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-14.wav;78724;3.570249433106576
818;Actor_14;Woman;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-14.wav;74310;3.3700680272108845
819;Actor_14;Woman;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-14.wav;74309;3.3700226757369616
820;Actor_14;Woman;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-14.wav;74309;3.3700226757369616
821;Actor_14;Woman;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-14.wav;75045;3.4034013605442177
822;Actor_14;Woman;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-14.wav;77253;3.5035374149659866
823;Actor_14;Woman;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-14.wav;76517;3.47015873015873
824;Actor_14;Woman;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-14.wav;83138;3.7704308390022674
825;Actor_14;Woman;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-14.wav;80195;3.6369614512471657
826;Actor_14;Woman;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-14.wav;82403;3.737097505668934
827;Actor_14;Woman;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-14.wav;83139;3.7704761904761903
828;Actor_14;Woman;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-14.wav;86817;3.937278911564626
829;Actor_14;Woman;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-14.wav;82403;3.737097505668934
830;Actor_14;Woman;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-14.wav;80931;3.670340136054422
831;Actor_14;Woman;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-14.wav;83874;3.803809523809524
832;Actor_14;Woman;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-14.wav;80196;3.6370068027210882
833;Actor_14;Woman;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-14.wav;78725;3.570294784580499
834;Actor_14;Woman;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-14.wav;70631;3.2032199546485263
835;Actor_14;Woman;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-14.wav;72838;3.3033106575963718
836;Actor_14;Woman;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-14.wav;87553;3.970657596371882
837;Actor_14;Woman;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-14.wav;81667;3.703718820861678
838;Actor_14;Woman;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-14.wav;81667;3.703718820861678
839;Actor_14;Woman;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-14.wav;82403;3.737097505668934
840;Actor_15;Man;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-15.wav;74310;3.3700680272108845
841;Actor_15;Man;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-15.wav;75781;3.436780045351474
842;Actor_15;Man;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-15.wav;75781;3.436780045351474
843;Actor_15;Man;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-15.wav;75045;3.4034013605442177
844;Actor_15;Man;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-15.wav;78725;3.570294784580499
845;Actor_15;Man;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-15.wav;78724;3.570249433106576
846;Actor_15;Man;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-15.wav;82403;3.737097505668934
847;Actor_15;Man;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-15.wav;78724;3.570249433106576
848;Actor_15;Man;Calm;Strong;Kids are talking by the door;1;03-01-02-02-01-01-15.wav;80931;3.670340136054422
849;Actor_15;Man;Calm;Strong;Kids are talking by the door;2;03-01-02-02-01-02-15.wav;83875;3.803854875283447
850;Actor_15;Man;Calm;Strong;Dogs are sitting by the door;1;03-01-02-02-02-01-15.wav;86817;3.937278911564626
851;Actor_15;Man;Calm;Strong;Dogs are sitting by the door;2;03-01-02-02-02-02-15.wav;79460;3.603628117913832
852;Actor_15;Man;Happy;Normal;Kids are talking by the door;1;03-01-03-01-01-01-15.wav;75045;3.4034013605442177
853;Actor_15;Man;Happy;Normal;Kids are talking by the door;2;03-01-03-01-01-02-15.wav;73574;3.336689342403628
854;Actor_15;Man;Happy;Normal;Dogs are sitting by the door;1;03-01-03-01-02-01-15.wav;73574;3.336689342403628
855;Actor_15;Man;Happy;Normal;Dogs are sitting by the door;2;03-01-03-01-02-02-15.wav;75781;3.436780045351474
856;Actor_15;Man;Happy;Strong;Kids are talking by the door;1;03-01-03-02-01-01-15.wav;78724;3.570249433106576
857;Actor_15;Man;Happy;Strong;Kids are talking by the door;2;03-01-03-02-01-02-15.wav;76517;3.47015873015873
858;Actor_15;Man;Happy;Strong;Dogs are sitting by the door;1;03-01-03-02-02-01-15.wav;83874;3.803809523809524
859;Actor_15;Man;Happy;Strong;Dogs are sitting by the door;2;03-01-03-02-02-02-15.wav;74310;3.3700680272108845
860;Actor_15;Man;Sad;Normal;Kids are talking by the door;1;03-01-04-01-01-01-15.wav;77253;3.5035374149659866
861;Actor_15;Man;Sad;Normal;Kids are talking by the door;2;03-01-04-01-01-02-15.wav;72838;3.3033106575963718
862;Actor_15;Man;Sad;Normal;Dogs are sitting by the door;1;03-01-04-01-02-01-15.wav;72839;3.3033560090702947
863;Actor_15;Man;Sad;Normal;Dogs are sitting by the door;2;03-01-04-01-02-02-15.wav;74309;3.3700226757369616
864;Actor_15;Man;Sad;Strong;Kids are talking by the door;1;03-01-04-02-01-01-15.wav;72102;3.2699319727891156
865;Actor_15;Man;Sad;Strong;Kids are talking by the door;2;03-01-04-02-01-02-15.wav;75045;3.4034013605442177
866;Actor_15;Man;Sad;Strong;Dogs are sitting by the door;1;03-01-04-02-02-01-15.wav;77989;3.5369160997732427
867;Actor_15;Man;Sad;Strong;Dogs are sitting by the door;2;03-01-04-02-02-02-15.wav;75781;3.436780045351474
868;Actor_15;Man;Angry;Normal;Kids are talking by the door;1;03-01-05-01-01-01-15.wav;80196;3.6370068027210882
869;Actor_15;Man;Angry;Normal;Kids are talking by the door;2;03-01-05-01-01-02-15.wav;79460;3.603628117913832
870;Actor_15;Man;Angry;Normal;Dogs are sitting by the door;1;03-01-05-01-02-01-15.wav;81667;3.703718820861678
871;Actor_15;Man;Angry;Normal;Dogs are sitting by the door;2;03-01-05-01-02-02-15.wav;77989;3.5369160997732427
872;Actor_15;Man;Angry;Strong;Kids are talking by the door;1;03-01-05-02-01-01-15.wav;77989;3.5369160997732427
873;Actor_15;Man;Angry;Strong;Kids are talking by the door;2;03-01-05-02-01-02-15.wav;82403;3.737097505668934
874;Actor_15;Man;Angry;Strong;Dogs are sitting by the door;1;03-01-05-02-02-01-15.wav;76517;3.47015873015873
875;Actor_15;Man;Angry;Strong;Dogs are sitting by the door;2;03-01-05-02-02-02-15.wav;79460;3.603628117913832
876;Actor_15;Man;Fearful;Normal;Kids are talking by the door;1;03-01-06-01-01-01-15.wav;72838;3.3033106575963718
877;Actor_15;Man;Fearful;Normal;Kids are talking by the door;2;03-01-06-01-01-02-15.wav;72839;3.3033560090702947
878;Actor_15;Man;Fearful;Normal;Dogs are sitting by the door;1;03-01-06-01-02-01-15.wav;72103;3.2699773242630386
879;Actor_15;Man;Fearful;Normal;Dogs are sitting by the door;2;03-01-06-01-02-02-15.wav;72838;3.3033106575963718
880;Actor_15;Man;Fearful;Strong;Kids are talking by the door;1;03-01-06-02-01-01-15.wav;73574;3.336689342403628
881;Actor_15;Man;Fearful;Strong;Kids are talking by the door;2;03-01-06-02-01-02-15.wav;76517;3.47015873015873
882;Actor_15;Man;Fearful;Strong;Dogs are sitting by the door;1;03-01-06-02-02-01-15.wav;74309;3.3700226757369616
883;Actor_15;Man;Fearful;Strong;Dogs are sitting by the door;2;03-01-06-02-02-02-15.wav;77253;3.5035374149659866
884;Actor_15;Man;Disgust;Normal;Kids are talking by the door;1;03-01-07-01-01-01-15.wav;82403;3.737097505668934
885;Actor_15;Man;Disgust;Normal;Kids are talking by the door;2;03-01-07-01-01-02-15.wav;80195;3.6369614512471657
886;Actor_15;Man;Disgust;Normal;Dogs are sitting by the door;1;03-01-07-01-02-01-15.wav;80931;3.670340136054422
887;Actor_15;Man;Disgust;Normal;Dogs are sitting by the door;2;03-01-07-01-02-02-15.wav;89760;4.070748299319728
888;Actor_15;Man;Disgust;Strong;Kids are talking by the door;1;03-01-07-02-01-01-15.wav;81667;3.703718820861678
889;Actor_15;Man;Disgust;Strong;Kids are talking by the door;2;03-01-07-02-01-02-15.wav;74310;3.3700680272108845
890;Actor_15;Man;Disgust;Strong;Dogs are sitting by the door;1;03-01-07-02-02-01-15.wav;72839;3.3033560090702947
891;Actor_15;Man;Disgust;Strong;Dogs are sitting by the door;2;03-01-07-02-02-02-15.wav;76517;3.47015873015873
892;Actor_15;Man;Surprised;Normal;Kids are talking by the door;1;03-01-08-01-01-01-15.wav;80196;3.6370068027210882
893;Actor_15;Man;Surprised;Normal;Kids are talking by the door;2;03-01-08-01-01-02-15.wav;75781;3.436780045351474
894;Actor_15;Man;Surprised;Normal;Dogs are sitting by the door;1;03-01-08-01-02-01-15.wav;81667;3.703718820861678
895;Actor_15;Man;Surprised;Normal;Dogs are sitting by the door;2;03-01-08-01-02-02-15.wav;74310;3.3700680272108845
896;Actor_15;Man;Surprised;Strong;Kids are talking by the door;1;03-01-08-02-01-01-15.wav;74309;3.3700226757369616
897;Actor_15;Man;Surprised;Strong;Kids are talking by the door;2;03-01-08-02-01-02-15.wav;72838;3.3033106575963718
898;Actor_15;Man;Surprised;Strong;Dogs are sitting by the door;1;03-01-08-02-02-01-15.wav;70631;3.2032199546485263
899;Actor_15;Man;Surprised;Strong;Dogs are sitting by the door;2;03-01-08-02-02-02-15.wav;73574;3.336689342403628
900;Actor_16;Woman;Neutral;Normal;Kids are talking by the door;1;03-01-01-01-01-01-16.wav;82403;3.737097505668934
901;Actor_16;Woman;Neutral;Normal;Kids are talking by the door;2;03-01-01-01-01-02-16.wav;82403;3.737097505668934
902;Actor_16;Woman;Neutral;Normal;Dogs are sitting by the door;1;03-01-01-01-02-01-16.wav;79460;3.603628117913832
903;Actor_16;Woman;Neutral;Normal;Dogs are sitting by the door;2;03-01-01-01-02-02-16.wav;78724;3.570249433106576
904;Actor_16;Woman;Calm;Normal;Kids are talking by the door;1;03-01-02-01-01-01-16.wav;81667;3.703718820861678
905;Actor_16;Woman;Calm;Normal;Kids are talking by the door;2;03-01-02-01-01-02-16.wav;85345;3.8705215419501133
906;Actor_16;Woman;Calm;Normal;Dogs are sitting by the door;1;03-01-02-01-02-01-16.wav;83874;3.803809523809524
907;Actor_16;Woman;Calm;Normal;Dogs are sitting by the door;2;03-01-02-01-02-02-16.wav;80931;3.670340136054422
